seller_id,orders,gmv_booked,aov_booked,delivered_orders,late_rate,avg_days_vs_estimate,avg_days_late_when_late,avg_review_score
75a4764c108403a7a0575140cb22287c,5,927.05,185.41,5,0.0000,-19.05,,4.60
75d34ebb1bd0bd7dde40dd507b8169c3,62,16479.51,265.80,57,0.1579,-15.79,8.26,3.74
75fbb52eda0cbc24f479d3b2fbfa8d3e,40,2159.06,53.98,38,0.0526,-13.45,7.23,4.36
75fdd0a732287f9497b179f6bd445d32,1,76.08,76.08,1,0.0000,-17.10,,5.00
761681a821d8275bc79f552116d06869,3,514.90,171.63,3,0.0000,-17.21,,5.00
762ed976527cddf02787edba70fffa2a,3,240.12,80.04,3,0.0000,-20.45,,2.33
762fafdaa57a532ee0119731697579dd,5,362.46,72.49,5,0.0000,-12.63,,5.00
76623fde66e6b63b59440fd34160512d,3,88.74,29.58,3,0.0000,-12.63,,4.00
7681ef142fd2c19048da7430856b5588,59,35277.63,597.93,58,0.1379,-8.72,9.65,4.17
76833248bbc0e65a0293ec62023e4396,2,2630.68,1315.34,2,0.0000,-5.89,,5.00
768a86e36ad6aae3d03ee3c6433d61df,17,800.66,47.10,17,0.1765,-8.17,5.03,4.65
768de2a4fc06aacecb9a586ccc30746a,14,713.53,50.97,13,0.0000,-11.83,,4.43
76c47a299e4a8fe992316a85865acbe9,6,1246.34,207.72,6,0.3333,-2.08,17.67,4.67
76d336555bb25f3165d2f0d6da719c40,2,353.63,176.82,1,0.0000,-29.68,,2.00
76d5af76d0271110f9af36c92573f765,131,37891.64,289.25,128,0.0938,-11.65,5.55,4.12
76d64c4aca3a7baf218bf93ef7fa768d,64,21127.60,330.12,64,0.0313,-14.39,7.38,4.23
76de363de16dacc923eec8daf91df504,2,410.42,205.21,2,0.0000,-14.12,,2.50
76ea5315acb3f5f7ade3cd261faf922a,15,1524.69,101.65,15,0.0667,-10.49,2.66,4.27
77128dec4bec4878c37ab7d6169d6f26,1,15.22,15.22,1,0.0000,-6.16,,5.00
7722b1df1b0e383e000397b2c11e3e19,134,10052.13,75.02,133,0.0301,-11.32,4.57,4.23
77530e9772f57a62c906e1c21538ab82,320,56807.21,177.52,312,0.1154,-10.25,9.76,4.11
77714512e8d4dda9c234da8e3faf16e4,4,348.98,87.25,4,0.0000,-7.72,,4.25
777a0c55737f34ffeb78010f7542ab41,6,528.33,88.06,6,0.0000,-9.26,,4.33
778323240ce2830d68aab11794e00bfb,3,242.43,80.81,3,0.0000,-6.66,,4.33
77a515caa36327151d1cc6c32a9f00e1,26,2613.58,100.52,26,0.1154,-10.09,11.15,4.42
77dcbb67ccb3659bd58eaf5661560a30,2,1082.56,541.28,0,,,,1.00
77e4abfd739aed9c46480f90f81c0eb4,18,4269.51,237.20,18,0.0000,-14.83,,4.78
77fccaae319668a8ab6cd0fd16aec48c,11,1888.44,171.68,11,0.0000,-10.90,,4.45
7813ea3ebd9411dc600b4dd01f7a97b9,9,1745.99,194.00,9,0.1111,-9.24,5.45,3.89
7816cd9c5b1238e320545f5bf7eb80e8,1,511.76,511.76,1,0.0000,-13.20,,4.00
781a66c0d89e30814d49fe8b5e14cd07,1,136.30,136.30,1,1.0000,10.65,10.65,1.00
782f78b632a43875dd5b53e3e49c9564,2,187.57,93.79,1,0.0000,-13.41,,3.00
784ba75dd9d20200c4caed3d7a77141a,21,8924.95,425.00,19,0.1053,-8.47,5.82,3.83
78744a20ee2f80ba64f6804c25def2b8,6,3068.85,511.48,6,0.1667,-6.92,14.92,4.17
78813699ffac347fe27dba345a5f1551,1,200.54,200.54,1,0.0000,-28.07,,5.00
788e857f317e53de488d393e65a80f45,11,1394.95,126.81,11,0.0000,-13.11,,4.91
788f22bafdd7ab0e1e79f19db72f16a4,2,152.04,76.02,2,0.0000,-5.17,,4.50
78a4d36f65a019172c6154468831a69f,7,1768.90,252.70,7,0.1429,-10.77,9.08,4.29
78ba5933c21686d1c2f64669c8c459e7,2,212.57,106.29,2,0.0000,-13.46,,4.25
78c99c6dff4eeae5be99bf635ed21e3f,31,2827.33,91.20,31,0.0968,-9.80,15.71,4.42
78ef7e885d17f35e2382a47aae8b8cce,3,453.44,151.15,3,0.0000,-19.46,,4.67
7901646fdd36a55f564ffaf2dbccaaf7,22,12478.83,567.22,22,0.1364,-10.83,3.79,4.50
791cfcfe22fe4a771ece27f90017da92,2,653.75,326.88,1,1.0000,5.79,5.79,1.50
79565f7d5603b24ddf07ade262547f2f,8,494.07,61.76,7,0.2857,-10.52,1.48,4.00
7957cac1a02f45d0a4a7e45626382ec2,1,364.64,364.64,1,0.0000,-1.25,,4.00
7963e546f34e098b578f9ad102494601,1,82.22,82.22,1,0.0000,-7.09,,5.00
7994081388d55b9cf976c050653dd359,2,1109.65,554.83,1,0.0000,-19.43,,3.00
7994b065a7ffb14e71c6312cf87b9de2,5,597.34,119.47,5,0.0000,-21.66,,5.00
79a679c36c08d606b3fd47ead9de109b,3,1072.22,357.41,3,0.3333,-3.68,4.59,2.00
79b93a308a97792cf53ac75f46da00b5,1,116.04,116.04,1,0.0000,-2.06,,5.00
79ebd9a61bac3eaf882805ed4ecfa12a,136,19850.32,145.96,133,0.0602,-11.62,5.55,4.04
79ed755314cfe6df0daef2c6cd3022cd,23,4366.66,189.85,23,0.0000,-12.98,,4.73
79ee721b6f766066a80264402548d359,2,568.36,284.18,0,,,,1.00
7a073a40a9d3f1fee8bc45670ea1e909,1,112.78,112.78,0,,,,1.00
7a188843479798ca813108fa7b959286,1,175.86,175.86,0,,,,1.00
7a241947449cc45dbfda4f9d0798d9d0,62,10038.76,161.92,56,0.0714,-12.88,5.95,3.87
7a2d2949aea47fab95fd98d6c9f618b1,11,1850.23,168.20,11,0.0000,-16.92,,4.27
7a425d299613df3e613bcf9d2eaf5c49,18,1505.47,83.64,18,0.0556,-11.41,4.88,4.11
7a67c85e85bb2ce8582c35f2203ad736,1160,166735.35,143.74,1145,0.0594,-11.15,11.85,4.24
7a704e63bb29c446869efde5d57524c8,1,109.90,109.90,1,0.0000,-18.89,,5.00
7a91bf945c6fae0779f1c61ce97fe45c,5,882.07,176.41,4,0.2500,16.89,97.97,3.80
7a9c12e235c36247c3c81f50d6ea9cea,5,1099.59,219.92,5,0.0000,-27.90,,4.60
7aa4334be125fcdd2ba64b3180029f14,217,20793.72,95.82,214,0.1355,-8.73,9.04,4.10
7aa538dd6e114e503a2e6154ea352253,5,1118.60,223.72,5,0.0000,-10.82,,4.40
7ab0dd5487bab2dc835337b244f689fb,1,23.46,23.46,1,0.0000,-16.51,,5.00
7ad32824caee82087b3e2e5f33b1bf32,151,26908.84,178.20,147,0.1429,-9.36,7.67,3.84
7ad41305e96a6cab8294cd65891e9a86,2,237.60,118.80,2,0.0000,-14.39,,5.00
7adbd3210a7b3cc2235e225eef33574d,3,204.86,68.29,3,0.0000,-15.41,,4.67
7ade73f1b9b4e965f9009a4c3a7e2c15,27,2382.55,88.24,26,0.0000,-12.32,,4.77
7b07b3c7487f0ea825fc6df75abd658b,93,11096.03,119.31,91,0.0440,-10.32,18.14,4.35
7b0df942f46435babab05d49b744b2c4,32,23272.78,727.27,32,0.0938,-10.23,4.09,4.39
7b1222c3624aa89b9558b50a2594188c,22,10561.09,480.05,22,0.1364,-12.33,5.70,4.45
7b3447b497e55af8c15fc7bd89d7b81a,1,70.65,70.65,1,0.0000,-12.08,,5.00
7b3f6ce5c6c22e9b96e7581ebf0df6e1,1,42.49,42.49,1,0.0000,-14.26,,3.00
7b7ed56ae755e2880f2b69632e839c1e,5,456.60,91.32,5,0.2000,-4.34,0.54,4.20
7b7f91e98f8c6def45a1407923304402,11,620.49,56.41,11,0.0909,-9.23,15.80,4.18
7b8e8ec35bad4b0ef7e3963650b0a87b,5,2616.30,523.26,5,0.2000,0.10,58.62,4.80
7b98de631987e26dd6d803490c43a13c,8,778.63,97.33,8,0.0000,-11.80,,4.63
7bac63f6603d382cc8d0832eb6c100a8,19,8114.60,427.08,19,0.1579,-4.76,15.60,4.00
7bb8fac2913a6064ec412e583c6d8b4d,1,125.52,125.52,1,0.0000,-22.53,,5.00
7bcd7c5f8631701474db233ccf1c094b,11,860.94,78.27,8,0.1250,-11.91,0.54,3.64
7c1fea10b5b006671d608b1d7c446ec4,14,901.68,64.41,14,0.0714,-10.09,3.72,4.00
7c4402417d51474d4d0cda9557340e40,1,147.59,147.59,1,0.0000,-27.19,,5.00
7c4618c82226628831613e95e9c22f44,13,535.99,41.23,13,0.1538,-7.11,1.46,4.08
7c462184585ae80bd6e5774c62ce50f2,1,77.64,77.64,1,1.0000,8.57,8.57,3.00
7c4adcc13272c0e26fa23aac642adb7b,2,165.63,82.82,2,0.5000,-6.00,4.12,3.00
7c51de0ab286204ce75ff42bf7c10d92,4,908.64,227.16,4,0.0000,-15.40,,4.50
7c5b05cbdb5542049f38d90d7815b97d,22,1345.46,61.16,21,0.0476,-11.34,7.75,4.36
7c67e1448b00f6e969d365cea6b010ab,982,241141.19,245.56,973,0.1007,-10.69,11.88,3.49
7c9130f5f3729edd32aa059141d92484,3,193.15,64.38,3,0.0000,-13.54,,3.33
7caa63f175b1cecbfaadd8b5ab9998c7,2,89.64,44.82,1,0.0000,-21.13,,2.00
7cb946b1ad19faebe28c3e86c2794ec3,1,40.10,40.10,1,0.0000,-2.97,,5.00
7cf4ea70955b00d6b3c22542598e2715,1,204.81,204.81,1,0.0000,-10.31,,5.00
7d13fca15225358621be4086e1eb0964,565,124913.61,221.09,558,0.1219,-10.17,11.45,4.02
7d294cf9a6a69dc6a0c3e540fff0e039,5,451.38,90.28,5,0.0000,-17.07,,4.40
7d456afc660226829370f3173d14520c,56,10384.07,185.43,55,0.0545,-12.37,14.72,4.36
7d484ca289afaac6bf5fc6a1e96d2226,2,248.42,124.21,2,0.5000,-1.65,0.81,4.00
7d76b645482be4a332374e8223836592,176,6632.37,37.68,172,0.1163,-8.33,8.36,3.96
7d7866a99a8656a42c7ff6352a433410,5,207.38,41.48,5,0.0000,-7.45,,4.40
7d7d2b7a51328016102d4528c411d630,7,1384.02,197.72,7,0.1429,-8.44,5.59,4.14
7d81e74a4755b552267cd5e081563028,1,39.99,39.99,1,0.0000,-5.23,,4.00
7d948535954aaf8c5d39db007f74372e,4,237.80,59.45,4,0.0000,-8.55,,3.75
7daca0837f033a41a6f3428c18657533,7,1397.14,199.59,7,0.2857,-4.74,6.42,3.57
7dc8c42cc750eeafea6c85712ffee9bf,41,7594.72,185.24,41,0.0488,-13.14,6.85,4.20
7dc9a3355bae96dd82008b313d3a456c,1,949.62,949.62,1,0.0000,-13.19,,5.00
7ddcbb64b5bc1ef36ca8c151f6ec77df,334,63758.47,190.89,325,0.0862,-9.35,12.38,3.96
7dea6f73af847b42cc3985bd620f994d,2,380.17,190.09,2,0.0000,-10.68,,4.00
7df1fc11cc5cbc518b39faa60cf5d67c,5,1171.96,234.39,5,0.0000,-12.87,,4.20
7e1fb0a3ebfb01ffb3a7dae98bf3238d,159,30447.61,191.49,155,0.1290,-9.96,8.07,4.16
7e26c750b4cb9f6766f58265ff9ebe95,23,1733.18,75.36,23,0.0000,-13.09,,4.43
7e3dde9ffba72d5340f9aaf09b4424be,1,242.03,242.03,0,,,,1.00
7e3f87d16fb353f408d467e74fbd8014,92,6247.41,67.91,91,0.1209,-9.72,7.73,4.13
7e79d65b5c6f1f544b7daea036acf720,4,579.89,144.97,4,0.0000,-14.07,,4.50
7e93a43ef30c4f03f38b393420bc753a,336,183646.91,546.57,319,0.0564,-11.53,15.53,4.21
7e959205cebc10adefcb331f934238a4,2,546.55,273.28,0,,,,1.00
7ea5bfa6c340f58f8e71fc1f0412b0d6,98,13094.54,133.62,96,0.0729,-9.36,27.01,4.12
7ecd59e5e20407131822c1a68ac59c1f,24,2054.52,85.61,24,0.1667,-11.29,5.53,4.42
7ecef8194babfec876ca720714327841,7,1114.26,159.18,7,0.1429,-7.46,0.84,4.29
7f02656561b680def9986c0795a8a080,2,111.83,55.92,1,0.0000,-9.27,,3.00
7f152321c60a266edc53af1925ef96c1,20,4756.92,237.85,20,0.3000,-5.61,18.01,3.80
7f2617c58d5d06806987308b45654351,22,3983.27,181.06,22,0.0909,-8.54,3.96,3.82
7f35f9daf223da737b78738fbae4d977,5,353.01,70.60,5,0.0000,-19.15,,4.00
7f40d06aa0b5f1aa4f41af8c0480e2ef,6,1435.62,239.27,6,0.1667,-9.50,0.08,4.83
7f5e4d5efad7e44b91115dd1decb65f3,3,257.32,85.77,3,0.0000,-9.85,,5.00
7f7b8245c336066a1f9933c359f11d77,38,2630.23,69.22,38,0.0263,-11.40,10.56,4.55
7fc87cc3e89b3d1d5cabdca32f8485aa,14,2835.82,202.56,14,0.2857,-8.23,6.38,3.57
7fdb0720c8d7c9075538b365dc8c3a22,9,2682.23,298.03,9,0.1111,-14.11,6.93,2.44
7fe21dd00d2f4943ae09525efa2fd674,4,356.96,89.24,2,0.0000,-11.38,,3.00
7ff588a03c2aeae4fbd23f9ae64b760d,14,1403.38,100.24,14,0.0000,-8.94,,4.64
800214c63934acd05d47e84214db8ba8,4,321.34,80.34,3,0.0000,-14.29,,5.00
80146bc52c4f6af5239b23de2a20262b,1,76.78,76.78,0,,,,3.00
804287717b9156fb7a787acd9af4fac1,1,33.90,33.90,1,0.0000,-26.35,,5.00
8060d731897e33b5c5ae575ce1e209e1,5,290.95,58.19,5,0.0000,-16.25,,4.80
808d4348b916efa08e766ebad39f61eb,21,1014.92,48.33,20,0.0500,-8.56,4.98,4.43
8090490573c6c0aa343a7231ebcb8c86,26,4298.03,165.31,26,0.0769,-10.75,20.75,4.19
809413606dbfe5deefd2db646693ef67,3,247.05,82.35,3,0.0000,-7.15,,4.33
80ceebb4ee9b31afb6c6a916a574a1e2,1,6922.21,6922.21,1,1.0000,5.62,5.62,
80cfd480be3eb6d6267139f5cb793555,1,126.34,126.34,1,0.0000,-26.31,,4.00
80e6699fe29150b372a0c8a1ebf7dcc8,98,14326.20,146.19,96,0.0417,-15.40,8.20,4.28
80f2cf9abf6b5a0e5c612b5eea6646e6,7,1160.36,165.77,6,0.1667,-8.12,3.82,4.43
8132b9bd16876e1b0f8808d43825dd48,2,768.94,384.47,1,0.0000,-15.42,,3.00
813348c996469b40f2e028d5429d3495,179,15152.67,84.65,172,0.0523,-9.97,8.79,4.06
81336a0f57a33776419727a300249e90,16,1670.88,104.43,15,0.2000,-7.72,5.89,3.88
8160255418d5aaa7dbdc9f4c64ebda44,385,58414.61,151.73,380,0.1658,-7.42,11.09,3.93
817245bcc3badd82bbd222e0366951a6,29,6303.08,217.35,28,0.0357,-11.69,14.78,4.00
81783131d2a97c8d44d406a4be81b5d9,13,2068.17,159.09,8,0.1250,-8.57,0.85,3.50
817f85dbb65aa3e70831d90fe75cdf89,11,1783.89,162.17,11,0.0000,-24.93,,4.55
8185694b58b2ba6de20fd41ae608bbea,8,1602.57,200.32,8,0.0000,-10.07,,4.50
818d28f936e791926d33bcb6ee94ef79,5,216.70,43.34,4,0.0000,-20.35,,4.00
81a1104df0f08b59c68aa5b03cfe398e,73,11235.27,153.91,72,0.0556,-13.04,3.42,4.27
81ed90f07c0bacb7594940ba2ef676aa,2,257.46,128.73,2,0.0000,-6.07,,4.50
81f89e42267213cb94da7ddc301651da,46,4926.18,107.09,46,0.0000,-8.96,,3.67
820c7c9eaf76d2b226b6c242bcf3f34d,1,577.00,577.00,1,0.0000,-20.51,,4.00
820cc752a266cdc6c1a1e61dd4583330,15,3078.77,205.25,15,0.1333,-11.04,2.05,4.13
821fb029fc6e495ca4f08a35d51e53a5,28,20740.25,740.72,24,0.3750,-3.61,7.62,3.41
822166ed1e47908f7cfb49946d03c726,69,6322.06,91.62,69,0.0145,-12.52,10.81,3.99
822b63912576852aea9a8436d72317b7,8,5097.07,637.13,6,0.0000,-25.07,,3.88
822bad9bc42b51213ba522fe87b7ab5d,18,5774.74,320.82,18,0.2778,-3.77,24.87,4.11
827f8f69dfa529c561901c4f2e0f332f,91,5003.96,54.99,91,0.0989,-9.70,7.02,4.29
82921991ff5b557b045605b8bbf08d49,1,37.13,37.13,1,0.0000,-12.10,,5.00
82bd0703a4aefd6b599e5bfdaed378fb,21,3409.04,162.34,20,0.0500,-19.40,6.95,3.86
82cb9f452fe8334df74b22d37824b431,14,1204.95,86.07,14,0.0000,-17.85,,4.71
82e0a475a88cc9595229d8029273f045,42,12498.76,297.59,41,0.0976,-7.63,31.76,3.57
830379336fad8c6f3b15a4a3ddb5c66e,2,438.38,219.19,2,0.0000,-13.78,,4.50
83353a83fd769dfafa4f21a72b15e3e5,5,674.33,134.87,5,0.2000,-8.10,14.59,3.80
834f3294fba9f932f56edc879193f925,66,44367.38,672.23,66,0.0606,-8.80,7.78,4.55
834f8533b2ecb6598dd004ff3de7203a,43,5621.29,130.73,41,0.1463,-6.62,11.53,3.81
835f0f7810c76831d6c7d24c7a646d4d,44,6287.57,142.90,42,0.3095,-5.21,4.69,3.34
83645b1645cdee8953ee54c29ceed564,14,1245.10,88.94,14,0.0000,-13.25,,4.43
8378eb36b6b70c5734e83ad7b8cdc3b7,7,1956.67,279.52,7,0.1429,-12.68,14.04,3.86
83a75eea11694e36e56dd0cb2240229a,3,529.47,176.49,3,0.0000,-13.88,,5.00
83b08de96980757220871b31bf6cffca,5,1758.38,351.68,5,0.4000,-2.72,4.43,4.00
83c465a786b06574376909b35ef6752a,3,330.46,110.15,3,0.0000,-20.96,,5.00
83c8aafbefb034674a70de0eac5b8954,2,185.87,92.94,2,0.0000,-15.76,,5.00
83d458c0d6d4f94295d63f091460bd60,1,105.74,105.74,0,,,,5.00
83d7070a0b9a8b4625fa8682b819fabb,2,822.40,411.20,0,,,,1.00
83deb69e889cf80f82be1dc6d5f2d486,40,6276.65,156.92,40,0.0500,-11.15,4.23,4.33
83e197e95a1bbabc8c75e883ed016c47,47,7680.06,163.41,46,0.0217,-13.54,12.41,4.81
83f2b4881141ce3fcd4e985125d3279e,3,101.38,33.79,3,0.3333,-2.50,0.78,5.00
8444e55c1f13cd5c179851e5ca5ebd00,99,25225.85,254.81,92,0.0652,-21.86,8.24,3.26
845e8036c3f7bf62099352f5ed910240,21,2458.91,117.09,21,0.0000,-12.89,,3.95
8476243f92442881ddd5b578975cf115,12,8190.04,682.50,12,0.0833,-6.90,8.66,4.08
84c945f15571830c1a91a33978e94009,2,78.04,39.02,2,0.0000,-14.88,,4.50
84deb808079d1be601c209c1e771b1cc,2,58.14,29.07,2,0.0000,-10.78,,5.00
8501d82f68d23148b6d78bb7c4a42037,1,30.66,30.66,0,,,,1.00
85044848b1b767db2a4a58526adef4b4,4,305.51,76.38,4,0.0000,-11.27,,3.25
850857dfac77488c307e2b1cbd84ab5a,1,1638.72,1638.72,1,0.0000,-25.20,,5.00
850913d59ce317156b00f3705f1c3edb,32,3302.70,103.21,29,0.1724,-6.13,5.68,3.44
850f4f8af5ea87287ac68de36e29107f,187,48790.60,260.91,186,0.0645,-14.06,6.06,4.29
851773c885feb5e2da3b4f82bc2b17ce,10,837.13,83.71,10,0.2000,-7.79,8.68,4.20
855668e0971d4dfd7bef1b6a4133b41b,312,40430.39,129.58,300,0.1400,-8.32,10.45,3.77
8581055ce74af1daba164fdbd55a40de,387,75054.68,193.94,379,0.1003,-8.30,10.16,4.26
85cc55e048b6bcc90c75afe7f0e72f72,9,501.76,55.75,9,0.2222,-8.59,12.33,4.44
85d9eb9ddc5d00ca9336a2219c97bb13,509,24130.98,47.41,499,0.0361,-15.03,5.36,4.18
85e7c62c1d6ea078c3897424f867a7c8,2,87.70,43.85,2,0.0000,-19.89,,4.50
85ecf03781da592876b7844acc1b729f,2,294.90,147.45,2,0.5000,0.33,4.85,4.50
8602a61d680a10a82cceeeda0d99ea3d,17,1634.35,96.14,17,0.0588,-10.63,0.58,4.41
8603f0038fe0e52fedd3382d266723de,10,2845.12,284.51,10,0.0000,-11.15,,4.40
8629a7efec1aab257e58cda559f03ba7,1,64.11,64.11,1,1.0000,33.81,33.81,1.00
8629c241b3622ac12cd4118afdc8d394,13,1502.02,115.54,13,0.0769,-13.28,9.87,4.08
863d2ebcd347ce4922de7a0f9a5581d6,18,1691.17,93.95,17,0.1765,-9.74,9.70,3.89
8648b1e89e9b349e32d3741b30ec737e,95,9028.84,95.04,93,0.1075,-11.23,6.25,4.09
86649b1632b1c0e6c0bcb2c90a8b75d8,1,77.66,77.66,0,,,,1.00
866558b3bccef2dbc6d29a2b5995016f,5,1870.75,374.15,5,0.0000,-12.20,,4.80
86bb7c4b535e49a541baf3266b1c95b1,16,8487.22,530.45,16,0.1875,-11.10,31.17,3.20
86bf77bdb52e615674772d5817c6212f,4,379.38,94.85,4,0.0000,-12.92,,4.75
86ccac0b835037332a596a33b6949ee1,180,21952.49,121.96,178,0.0337,-14.28,7.63,4.19
86ff3eaef0267069cc891a2ed9d10a17,7,550.36,78.62,7,0.0000,-16.46,,4.71
870d0118f7a9d85960f29ad89d5d989a,45,4584.99,101.89,45,0.0444,-9.29,23.17,4.04
87142160b41353c4e5fca2360caf6f92,305,39127.85,128.29,305,0.0557,-14.32,5.70,4.41
8759e7aedd644f487315e5860962f162,3,793.34,264.45,3,0.3333,5.47,40.88,3.67
876182d1918783bbe15233febfbd4926,3,155.00,51.67,3,0.0000,-11.58,,4.00
87b4428a334b8f676fd9a7f3bf544fb5,1,48.98,48.98,1,0.0000,-23.26,,5.00
87b740daf17b5d1be335a64164ec6842,13,16324.69,1255.75,11,0.0909,-12.04,5.67,3.31
87d30a6a0cbf89356e49324971ab1d24,17,2349.91,138.23,17,0.0588,-10.15,7.79,4.35
87d3c3aeb3ead335511b3ce315eb341e,15,963.06,64.20,15,0.0667,-7.75,6.81,3.50
87d73636a3acf123e842bb890a4db036,1,313.61,313.61,1,0.0000,-2.36,,5.00
87e24fc7052259b1f7f607d61c10d8be,8,7709.86,963.73,7,0.1429,-11.36,8.73,3.50
87f3e35268860433e13d577825aada95,3,203.48,67.83,1,0.0000,-2.65,,1.00
880ce4951cf857ab1d9e0b75c1d856f4,1,197.72,197.72,1,0.0000,-18.07,,5.00
880eda903e719a5f179f7e9fceb3a69d,1,291.72,291.72,0,,,,1.00
883dd81e82754ac2c65e9790a7db8c9a,5,485.79,97.16,5,0.0000,-18.01,,4.40
88460e8ebdecbfecb5f9601833981930,248,40213.40,162.15,246,0.1951,-10.51,9.07,3.42
888faa8bfb0b159c37de6d898b961c31,19,4222.18,222.22,19,0.0000,-15.05,,4.21
889009a0ed0bb52c87819941192931b8,1,122.98,122.98,1,0.0000,-23.29,,4.00
88ae906ea2acf6971f26c3e8b7cb4357,3,417.03,139.01,3,0.3333,-1.23,2.82,3.33
88af55b4a7ca402b27df16f7c7c9b5d2,1,141.52,141.52,0,,,,1.00
88cd3681e0a2ba85e190f7d817629c4c,1,199.36,199.36,1,0.0000,-8.10,,4.00
88cf19ec1fc2c58f161aee259d57142c,14,1607.68,114.83,14,0.0000,-12.58,,4.50
88ef59b51bdaa941d10a853429f2b6ce,2,294.70,147.35,2,0.0000,-17.08,,2.00
891071be6ba827b591264c90c2ae8a63,92,5543.86,60.26,85,0.1765,-10.66,8.56,3.77
8931a84a914b3fe9b1ddaa4d704947ca,29,5092.89,175.62,29,0.0690,-10.13,9.22,4.07
8936ba0de1073ee888cb3185ae5dc661,1,412.21,412.21,1,0.0000,-9.44,,5.00
897060da8b9a21f655304d50fd935913,317,32545.12,102.67,304,0.1184,-9.10,10.17,3.63
89757206b887aed36f3e18d858460fea,2,176.14,88.07,2,0.0000,-13.70,,5.00
89a51f50b8095ea78d5768f34c13a76f,10,854.26,85.43,10,0.0000,-12.38,,4.70
89ad3263c0931c47f976d7c5778e60f6,6,764.62,127.44,6,0.0000,-11.76,,4.17
89bc797e2e29667aa035d4368f9b7f92,17,659.45,38.79,16,0.1875,-19.13,6.89,3.71
89c127985a8b130cfa45c1d36764017a,7,1540.20,220.03,6,0.0000,-13.68,,3.00
89d9a386b0b6e5fc8403071b03f7206a,2,235.25,117.63,2,0.0000,-17.78,,4.00
89dda63a3c907c468ec88c310ed91213,2,777.13,388.57,1,0.0000,-5.16,,3.00
89de2d6f23e9746ff309705b23581faa,8,500.08,62.51,8,0.0000,-16.09,,2.71
89f69225956f951295ca4c7fb1266553,11,1318.71,119.88,11,0.0909,-16.18,0.49,4.27
8a130737016f838139d31878787a39c9,56,5064.32,90.43,56,0.0714,-10.01,3.78,4.45
8a1ff5c35f6595a73fef4c7b96e4908a,2,1882.80,941.40,2,0.0000,-18.67,,5.00
8a207b6080964f3c1fc9d35bd6096ba4,2,730.04,365.02,2,0.5000,-4.32,6.53,5.00
8a2d12a90e92f012ce5226fc6592b653,18,2010.48,111.69,18,0.0000,-15.18,,4.59
8a32e327fe2c1b3511609d81aaf9f042,132,9357.52,70.89,126,0.0317,-14.27,1.67,3.83
8a40ae794fa3f9892cee24bd5af0488b,6,946.26,157.71,6,0.3333,-5.77,12.80,3.17
8a43128d7f9a3db592b866e6861a6cce,3,1058.49,352.83,3,0.0000,-18.89,,2.33
8a432f4e5b471f8da497d7dc517666e2,95,9947.77,104.71,95,0.0526,-11.74,3.80,4.19
8a87611c08849ffeeccab52aa798b6c7,13,2998.61,230.66,6,0.0000,-29.48,,2.77
8a8835a43bda99fd37310ad76c457510,2,258.54,129.27,2,0.0000,-4.26,,4.50
8a9260f2b0340411d6d2a56bcf4f7378,8,1396.94,174.62,8,0.1250,-9.78,0.60,4.75
8ab42aa58097fd4668d60cc648225d5f,20,3379.91,169.00,20,0.0000,-16.65,,4.20
8ae520247981aa06bc94abddf5f46d34,65,17766.34,273.33,65,0.0154,-15.71,0.86,4.45
8b11118053756a9a2932f447e11fc1b5,1,91.16,91.16,1,0.0000,-40.15,,3.00
8b181ee5518df84f18f4e1a43fe07923,1,54.98,54.98,1,0.0000,-21.05,,5.00
8b2492b7ff4468839593fafeed55bad9,29,4336.26,149.53,29,0.0690,-7.76,38.76,4.17
8b28d096634035667e8263d57ba3368c,143,12394.82,86.68,139,0.1151,-9.71,20.06,3.97
8b2d4ab22f42c5cfc338b846decfda60,6,643.32,107.22,6,0.0000,-12.21,,4.83
8b321bb669392f5163d04c59e235e066,943,32210.82,34.16,930,0.1043,-9.23,8.90,4.07
8b655f0855926bcb49f5835d38dfddf6,5,1162.81,232.56,5,0.2000,-4.97,0.01,4.80
8b87cd0d43d49b9bdf40f56229364d59,5,1853.90,370.78,2,0.0000,-6.68,,2.60
8b8cfc8305aa441e4239358c9f6f2485,15,13110.70,874.05,15,0.1333,-15.42,3.21,4.20
8b9d6eec4a7eb7d0f9d579ce0b38324d,49,6343.81,129.47,48,0.1667,-9.66,6.01,4.00
8bb48dc19fccaa8613b6229bf7f452a2,82,6226.73,75.94,82,0.0244,-12.68,3.90,4.41
8bd0e3abda539b9479c4b44a691be1ec,7,845.34,120.76,6,0.3333,-9.07,15.81,2.29
8bd0f31cf0a614c658f6763bd02dea69,33,5526.68,167.48,33,0.0303,-12.87,8.60,4.28
8bdd8e3fd58bafa48af76b2c5fd71974,11,2515.55,228.69,9,0.1111,-11.40,8.61,4.55
8c0de775f52fe41590b376a3b7c50f68,9,808.03,89.78,8,0.0000,-10.78,,3.89
8c16d1f32a54d92897cc437244442e1b,108,7810.86,72.32,108,0.0093,-14.50,9.37,4.36
8c351ed7c326c62123318f4f3246e906,2,150.66,75.33,2,0.0000,-13.72,,5.00
8c3b533c63cca56240f94f1e3a6b18ef,5,4522.69,904.54,3,0.6667,9.57,19.14,1.50
8c5e007d7bd5693fa1386ffefbc99f6c,9,1407.41,156.38,9,0.0000,-12.17,,4.33
8c91bfea4263b8fba54081460693e2a1,2,785.75,392.88,2,0.0000,-17.57,,5.00
